date,open,high,low,close,volume,Name
2014-02-21,1327.88,1333.12,1283.0,1315.65,2073420,PCLN
2016-06-10,1327.61,1331.36,1315.4,1318.9,479558,PCLN
2016-07-26,1322.75,1331.32,1316.03,1324.53,456085,PCLN
2015-12-15,1303.65,1331.18,1301.92,1323.73,709201,PCLN
2016-07-25,1330.45,1330.72,1305.09,1321.67,592944,PCLN
2016-07-08,1306.94,1330.62,1304.22,1329.46,713010,PCLN
2016-04-13,1310.35,1329.94,1300.5,1317.76,605677,PCLN
2014-08-11,1281.85,1329.9,1274.55,1309.28,2053262,PCLN
2016-07-28,1310.0,1329.87,1310.0,1326.1,500475,PCLN
2016-03-22,1311.0,1328.14,1306.0,1319.41,840773,PCLN
2016-03-11,1307.4,1328.1,1300.6,1326.87,649020,PCLN
2015-09-16,1321.9,1327.96,1312.76,1320.48,478417,PCLN
2015-11-10,1302.06,1327.84,1302.06,1323.54,927813,PCLN
2018-01-22,1297.17,1327.45,1296.66,1327.31,4140061,AMZN
2016-06-17,1324.2,1324.2,1304.01,1309.24,536430,PCLN
2014-02-24,1317.0,1324.0,1304.13,1313.67,825995,PCLN
2016-03-23,1322.91,1323.84,1300.0,1306.11,447934,PCLN
2016-03-30,1316.9,1323.09,1311.04,1317.03,376741,PCLN
